entry_validity,rr,sweep_lookback,swing_lookback,sharpe,cagr,pf,winrate,total_return,max_dd,n_trades,asset,tf
3,3.0,5,10,-4.259712280744995,-0.3788220279779183,0.5345414841261703,0.2241112828438949,-0.6127942398113002,-0.6162079374738206,647,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,5,15,-3.641714610352359,-0.31192668873570306,0.5523970239872659,0.2222222222222222,-0.5242882175573296,-0.5253999420014077,522,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,5,20,-4.837282616609877,-0.3362082253780959,0.42615709336639435,0.19714964370546317,-0.5573986503978035,-0.5573986503978036,421,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,10,5,-4.3934235581039305,-0.3981892585109196,0.5736127081261608,0.2371495327102804,-0.6360782336432812,-0.6374601946275188,856,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,10,10,-4.259712280744995,-0.3788220279779183,0.5345414841261703,0.2241112828438949,-0.6127942398113002,-0.6162079374738206,647,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,10,15,-3.641714610352359,-0.31192668873570306,0.5523970239872659,0.2222222222222222,-0.5242882175573296,-0.5253999420014077,522,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,10,20,-4.837282616609877,-0.3362082253780959,0.42615709336639435,0.19714964370546317,-0.5573986503978035,-0.5573986503978036,421,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,15,5,-4.3934235581039305,-0.3981892585109196,0.5736127081261608,0.2371495327102804,-0.6360782336432812,-0.6374601946275188,856,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,15,10,-4.259712280744995,-0.3788220279779183,0.5345414841261703,0.2241112828438949,-0.6127942398113002,-0.6162079374738206,647,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,15,15,-3.641714610352359,-0.31192668873570306,0.5523970239872659,0.2222222222222222,-0.5242882175573296,-0.5253999420014077,522,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,15,20,-4.837282616609877,-0.3362082253780959,0.42615709336639435,0.19714964370546317,-0.5573986503978035,-0.5573986503978036,421,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,5,5,-3.8817600005448876,-0.3965632133923829,0.5688480811674931,0.18860759493670887,-0.634118348905089,-0.634644057137818,790,Nasdaq,1h / 1h  (≈2 yr)
