rr,sl_buffer_atr,swing_lookback,use_body_filter,use_breakeven,use_trend_filter,n,wr,pf,sharpe,total_ret,max_dd,avg_win,avg_loss,avg_pnl,expectancy
1.25,0.1,15,True,False,True,358,0.39664804469273746,0.7906030767614667,-1.2056828303296105,-0.16765836448260474,-0.2476788145051472,0.004713324460265392,-0.003919254180474006,-0.000495158741968435,-0.0004951587419684345
1.25,0.1,15,True,False,False,384,0.3984375,0.7866530706823845,-1.2686871239912016,-0.18194411479921613,-0.2546503221873391,0.004679857449474532,-0.003940295866981945,-0.0005057035299563177,-0.0005057035299563177
1.25,0.1,15,False,True,True,484,0.28512396694214875,0.620740098206672,-2.765003392847008,-0.3238080049051616,-0.3273646394482367,0.0045728175737942975,-0.0029381709679813803,-0.0007966081192932737,-0.0007966081192932737
1.25,0.1,15,False,True,False,525,0.2857142857142857,0.622224810441852,-2.8841654481727006,-0.3436328283135057,-0.34708518825372253,0.004556227530817122,-0.002928991229122909,-0.0007903572977114721,-0.0007903572977114718
1.25,0.1,15,False,False,True,472,0.4110169491525424,0.8945105995469828,-0.6655151513129931,-0.12547401568169247,-0.17700110740196953,0.005447034574967266,-0.004249438759777705,-0.00026402387219184723,-0.0002640238721918478
1.25,0.1,15,False,False,False,511,0.4090019569471624,0.8826982880686064,-0.7735653823589613,-0.1464835544167068,-0.18958553539419684,0.005347544983787545,-0.00419258142045345,-0.0002906510515955872,-0.000290651051595587
1.25,0.1,20,True,True,True,325,0.2953846153846154,0.6010270392545946,-2.409851959295003,-0.23727425046377626,-0.25736885956959704,0.004192463413770441,-0.0029242265869999676,-0.0008220658483108626,-0.0008220658483108622
1.25,0.1,20,True,True,False,329,0.2948328267477204,0.6072556659606195,-2.3674829953670167,-0.2386561910359043,-0.2587143918316329,0.00428555041832498,-0.002950657372339669,-0.000817185774484134,-0.0008171857744841344
1.25,0.1,20,True,False,True,323,0.4148606811145511,0.841146749002014,-0.8471709490158776,-0.11954685393456532,-0.20304304801630219,0.004796286611931121,-0.004042745020076373,-0.0003757783368286827,-0.00037577833682868236
1.25,0.1,20,True,False,False,327,0.40978593272171254,0.8387996725853026,-0.8642565611493811,-0.12338832014309153,-0.21747550583853242,0.004878079750506061,-0.004037737983182617,-0.0003841612972062171,-0.0003841612972062167
1.25,0.1,20,False,True,True,432,0.29398148148148145,0.6797676713884006,-2.08019472389635,-0.2588385540093461,-0.2783650345962976,0.004911645561850306,-0.003008641173337042,-0.000680223545168539,-0.0006802235451685396
1.25,0.1,20,False,True,False,442,0.2918552036199095,0.6783097351137448,-2.1451502413633494,-0.2665360630829223,-0.2858597467457945,0.004971250444276655,-0.0030205286919944936,-0.0006880863648927326,-0.0006880863648927326
1.25,0.1,20,False,False,True,424,0.4221698113207547,0.944166562226812,-0.34027437255896537,-0.06650102051070861,-0.1362683458175989,0.005636349553788372,-0.0043615037486719336,-0.00014071190635968204,-0.00014071190635968215
1.25,0.1,20,False,False,False,433,0.418013856812933,0.9381857775561235,-0.38300029761255494,-0.07405548478154467,-0.15508693471536597,0.005670822602678554,-0.004341454469975175,-0.00015618391535548667,-0.000156183915355487
1.25,0.1,30,True,True,True,272,0.29044117647058826,0.5948801385776067,-2.2180877327478155,-0.20737132643775558,-0.2260545354280118,0.004258434795238484,-0.0029301531136117524,-0.0008422911842030439,-0.0008422911842030439
1.25,0.1,30,True,True,False,273,0.2893772893772894,0.5904486714474823,-2.2563013615782626,-0.2107355340205751,-0.2293394446010552,0.004258434795238484,-0.002936927415880854,-0.0008547530031393607,-0.0008547530031393603
1.25,0.1,30,True,False,True,272,0.41544117647058826,0.8643905700930958,-0.6210826197982009,-0.08940468771820143,-0.18693743782507127,0.004972895991172767,-0.004088656961687825,-0.0003241147423008882,-0.00032411474230088734
1.25,0.1,30,True,False,False,273,0.4139194139194139,0.858783719161395,-0.6508673482120234,-0.09326958909842831,-0.1903883743458031,0.004972895991172767,-0.004089630154138636,-0.0003384746434419747,-0.0003384746434419751
1.25,0.1,30,False,True,True,358,0.2905027932960894,0.6806805087666798,-1.8254241538084208,-0.2213274514915068,-0.24154349509195536,0.005024801631743929,-0.0030225620784121777,-0.000684780441942248,-0.0006847804419422472
1.25,0.1,30,False,True,False,359,0.28969359331476324,0.6769380846022642,-1.8557219024340244,-0.22463242414717965,-0.2447626634240606,0.005024801631743929,-0.003027353473217689,-0.000694695726933544,-0.0006946957269335433
1.25,0.1,30,False,False,True,353,0.4192634560906516,0.9421347132028483,-0.29624036230719164,-0.059189305810552484,-0.1401811647333161,0.005807746071194545,-0.004450435059824931,-0.00014955458562979622,-0.00014955458562979605
1.25,0.1,30,False,False,False,354,0.4180790960451977,0.9377720272539476,-0.3204158339045673,-0.06318245238341647,-0.14383055207184645,0.005807746071194545,-0.004449434733096739,-0.00016112185446648467,-0.00016112185446648516
1.25,0.3,5,True,True,True,525,0.29333333333333333,0.6614708164624323,-2.083095587614005,-0.29845484885655427,-0.333284386347148,0.004421723888771755,-0.002774774807782637,-0.0006638018567933489,-0.000663801856793349
1.25,0.3,5,True,True,False,638,0.30250783699059564,0.6585034209870657,-2.368018666754453,-0.3461851779852464,-0.387352926787216,0.004179239135414485,-0.002752558036422153,-0.0006556350675123236,-0.0006556350675123238
1.25,0.3,5,True,False,True,506,0.41106719367588934,0.8249133599758957,-0.8693108731958676,-0.20212176491050693,-0.32963015034175003,0.004903117886556627,-0.004148690804636283,-0.00042778920825658915,-0.0004277892082565882
1.25,0.3,5,True,False,False,602,0.420265780730897,0.835981465202211,-0.9128104790446374,-0.21878796232330644,-0.36876933648917887,0.004764740974930139,-0.004131785256943992,-0.0003928797143125047,-0.00039287971431250547
1.25,0.3,5,False,True,True,682,0.27712609970674484,0.6531045903850843,-2.480449786253267,-0.3981485768888473,-0.40862237790416406,0.004969856577772926,-0.002917265825839601,-0.0007315383562167748,-0.0007315383562167752
1.25,0.3,5,False,True,False,834,0.29136690647482016,0.6410587345849742,-2.8845138786082556,-0.46502885794728877,-0.4690450506364169,0.0045248730466695124,-0.002902200212657927,-0.0007381968529258311,-0.0007381968529258315
1.25,0.3,5,False,False,True,606,0.4158415841584158,0.8997425066509301,-0.5504527271656015,-0.16716307279569542,-0.26558376869773453,0.005994405062429447,-0.004742694239985338,-0.0002777618568029517,-0.000277761856802952
1.25,0.3,5,False,False,False,731,0.426812585499316,0.8913486058747819,-0.6688292616972848,-0.2050035195405685,-0.3004794352446112,0.005607759762105302,-0.004684706438810907,-0.00029175232843353714,-0.00029175232843353747
1.25,0.3,10,True,True,True,418,0.2727272727272727,0.6446393432811993,-1.9167108431398034,-0.26841813611689935,-0.3025217856623991,0.004887730628058661,-0.0028432937031000693,-0.0007348325218749608,-0.0007348325218749609
1.25,0.3,10,True,True,False,473,0.2832980972515856,0.6688297393040739,-1.8672159735311775,-0.2766292311028694,-0.3370060406954043,0.004790742469366198,-0.0028313421227653107,-0.0006720200607238259,-0.0006720200607238261
1.25,0.3,10,True,False,True,410,0.4097560975609756,0.865468458303913,-0.5729685706130615,-0.13821455855089537,-0.26306343429892165,0.005363912283442288,-0.004302534269359229,-0.0003416488526015343,-0.00034164885260153446
1.25,0.3,10,True,False,False,462,0.42207792207792205,0.8678206045368024,-0.6113213234453395,-0.15045112780514447,-0.2985893023038935,0.005171884916594289,-0.00435253473052103,-0.0003324874768684605,-0.0003324874768684603
1.25,0.3,10,False,True,True,554,0.26714801444043323,0.6650590202049574,-2.1024124707670944,-0.33374340838814853,-0.3439675768860601,0.005344571113048056,-0.002929465270154466,-0.0007190728789740091,-0.0007190728789740087
1.25,0.3,10,False,True,False,633,0.2717219589257504,0.6438437868749565,-2.374737544558359,-0.3876539178261583,-0.40382230379533623,0.005066201406403499,-0.0029358202624514317,-0.0007614952592238673,-0.0007614952592238673
1.25,0.3,10,False,False,True,511,0.4344422700587084,0.9931478441176149,-0.006036128728623584,-0.02242055701648138,-0.1641659731172082,0.006230441254025875,-0.004819034472270753,-1.8675154779849612e-05,-1.867515477985051e-05
1.25,0.3,10,False,False,False,582,0.4381443298969072,0.9517835656850004,-0.23946129601549168,-0.0859315744307918,-0.21159188265461104,0.005869944640035196,-0.004809370460048488,-0.00013028910176439982,-0.00013028910176439987
1.25,0.3,15,True,True,True,359,0.27298050139275765,0.6355354226796006,-1.864034062875245,-0.25508753343168933,-0.2772534426861339,0.005149210498658119,-0.0030421908283680774,-0.0008060979870071658,-0.0008060979870071663
1.25,0.3,15,True,True,False,386,0.2772020725388601,0.6603677458183799,-1.7926139114555484,-0.25394191761751705,-0.2895820731564767,0.005223219190754445,-0.0030334159967593875,-0.0007446596105832734,-0.0007446596105832738
1.25,0.3,15,True,False,True,352,0.4034090909090909,0.8505475549311,-0.5824169455504136,-0.13922919276917878,-0.24060121811385743,0.005681565966658751,-0.004516879478671592,-0.00040273387288491946,-0.0004027338728849199
1.25,0.3,15,True,False,False,378,0.4074074074074074,0.8526636692395954,-0.6084645732541852,-0.14674370048768326,-0.24479433095790665,0.005636630376606078,-0.00454479711487246,-0.00039680813686268466,-0.00039680813686268504
1.25,0.3,15,False,True,True,479,0.2609603340292276,0.6317676290490044,-2.25490031500501,-0.3310847950010978,-0.3325360161223568,0.005424306151452593,-0.0030317513173281742,-0.000825055735704801,-0.0008250557357048006
1.25,0.3,15,False,True,False,520,0.26346153846153847,0.6417626743058856,-2.3278827978663785,-0.34514431772910015,-0.3465650365143601,0.005438734817995241,-0.003031413796101262,-0.0007998554112335294,-0.0007998554112335298
1.25,0.3,15,False,False,True,445,0.4157303370786517,0.902944782281465,-0.4463730143240458,-0.12938367358499037,-0.19087385860941986,0.0063651425587095455,-0.005015859034318433,-0.0002844314057562394,-0.0002844314057562393
1.25,0.3,15,False,False,False,483,0.4140786749482402,0.8930429121192026,-0.5299599724290456,-0.1499598377147846,-0.20463528252249388,0.006258524663702112,-0.00495271343407477,-0.00031037881801809086,-0.00031037881801808994
1.25,0.3,20,True,True,True,322,0.2670807453416149,0.6459770508312012,-1.643763397522327,-0.2279386094157283,-0.26267991101989396,0.005387678634005758,-0.00303928230629904,-0.0007886032973977585,-0.0007886032973977587
1.25,0.3,20,True,True,False,326,0.2668711656441718,0.655057910197937,-1.605941600098729,-0.2275091535027831,-0.2779411787139302,0.005526135174421333,-0.0030708822224580204,-0.0007765861686896041,-0.0007765861686896039
1.25,0.3,20,True,False,True,318,0.4119496855345912,0.8707964307489272,-0.458218339339111,-0.11337173700268355,-0.21550720290732833,0.005790941260025419,-0.004658672795157056,-0.00035395757116679096,-0.00035395757116679074
1.25,0.3,20,True,False,False,322,0.40683229813664595,0.8706331660793312,-0.46427761040814347,-0.11562164546439346,-0.23171327489957713,0.005902640578958516,-0.004649958322383575,-0.00035682026003632693,-0.000356820260036327
1.25,0.3,20,False,True,True,429,0.26107226107226106,0.6797819808770772,-1.7556109310230716,-0.27187204151542377,-0.29227188932896114,0.0058846330653013115,-0.0030585001046692585,-0.000723696106914704,-0.0007236961069147041
1.25,0.3,20,False,True,False,439,0.25968109339407747,0.680035653837226,-1.8030247737852636,-0.2791920667143658,-0.31211453644547954,0.005971953676009179,-0.0030803937783306693,-0.0007296702936046038,-0.0007296702936046039
1.25,0.3,20,False,False,True,403,0.4267990074441687,0.9579648439680278,-0.15720085914205795,-0.059553399764757486,-0.15431496452976134,0.006596726728601708,-0.005127378634166763,-0.0001235421021663234,-0.0001235421021663235
1.25,0.3,20,False,False,False,412,0.4223300970873786,0.9533787797051221,-0.1830969009526408,-0.06611300729687442,-0.17546961045722692,0.006645751799257435,-0.0050962523834980735,-0.00013725061699453392,-0.0001372506169945338
1.25,0.3,30,True,True,True,269,0.275092936802974,0.6962403759626152,-1.1997787989418904,-0.16760344362165502,-0.20546261707856767,0.005548604643193044,-0.003024277819601571,-0.0006659384060446882,-0.0006659384060446884
1.25,0.3,30,True,True,False,270,0.2740740740740741,0.6904418784349519,-1.232331923104542,-0.17172607895817293,-0.20939774615366596,0.005548604643193044,-0.003034116860969594,-0.0006818154116805753,-0.0006818154116805745
1.25,0.3,30,True,False,True,267,0.4232209737827715,0.9437814164337135,-0.1529802417964983,-0.04680768550803638,-0.1751802977022642,0.00604920901493662,-0.00470310734971602,-0.0001525015474472989,-0.00015250154744729993
1.25,0.3,30,True,False,False,268,0.4216417910447761,0.9373715232881902,-0.175181596082658,-0.05152858961090734,-0.1792654069268192,0.00604920901493662,-0.004704717817961297,-0.0001704128473737425,-0.00017041284737374278
1.25,0.3,30,False,True,True,356,0.26685393258426965,0.7061918183325101,-1.3855161021767708,-0.21494694685246651,-0.24019342167007934,0.005970058672889776,-0.0030770816163104325,-0.0006628166514957706,-0.0006628166514957704
1.25,0.3,30,False,True,False,357,0.2661064425770308,0.7018635139931607,-1.4139719444888392,-0.21883510260364947,-0.24395653844986329,0.005970058672889776,-0.0030842405793311345,-0.0006748332152947577,-0.0006748332152947578
1.25,0.3,30,False,False,True,344,0.43023255813953487,0.9748306124939778,-0.07282225712866112,-0.03577564158624735,-0.14768195440173185,0.006753132052819063,-0.005230963953768249,-7.501567186440596e-05,-7.501567186440558e-05
1.25,0.3,30,False,False,False,345,0.4289855072463768,0.9701441717855144,-0.09215010343565928,-0.04055118442321348,-0.15190325549411426,0.006753132052819063,-0.005229551598306148,-8.915397405533286e-05,-8.915397405533272e-05
1.25,0.5,5,True,True,True,509,0.2829076620825147,0.7393652318151381,-1.477103815632914,-0.24996737233810984,-0.33451919456264495,0.005514545237884301,-0.0029425259875659106,-0.0005499557391084833,-0.0005499557391084834
1.25,0.5,5,True,True,False,616,0.2840909090909091,0.6977482684435854,-1.9986145710994012,-0.3314331397095137,-0.3968391706255721,0.005198975018382719,-0.0029567759864987074,-0.0006398012692028477,-0.0006398012692028473
1.25,0.5,5,True,False,True,488,0.4180327868852459,0.8702275337876675,-0.6226031441835416,-0.17283096552909605,-0.3530605168176478,0.0058434194710262925,-0.00482331994133412,-0.0003642731378064068,-0.0003642731378064065
1.25,0.5,5,True,False,False,569,0.4147627416520211,0.839452216579981,-0.8940349303207021,-0.2378903890869033,-0.3968680505446711,0.005725856809371495,-0.00483406262497373,-0.00045420148876024473,-0.0004542014887602445
1.25,0.5,5,False,True,True,659,0.26707132018209406,0.7259267663931867,-1.7998884379562077,-0.33748762027360635,-0.38185021595084034,0.006033660573094157,-0.0030286814813219307,-0.0006083898249073154,-0.0006083898249073156
1.25,0.5,5,False,True,False,801,0.27091136079900124,0.6720723528621619,-2.4839677246437577,-0.44822810260064605,-0.4555636806182567,0.005503971425831872,-0.003043035558248362,-0.0007275542654326184,-0.000727554265432618
1.25,0.5,5,False,False,True,565,0.4247787610619469,0.9653946131771532,-0.16165024983507437,-0.0759177393621463,-0.26407654389042573,0.007075168518456329,-0.005412025049341297,-0.00010773043647150851,-0.000107730436471509
1.25,0.5,5,False,False,False,666,0.4219219219219219,0.9099496231658757,-0.5372281562499563,-0.18612591142886292,-0.3255928312690078,0.006699173078685435,-0.0053734033186926215,-0.00027971868256163957,-0.00027971868256164
1.25,0.5,10,True,True,True,411,0.26277372262773724,0.7107967045066363,-1.4560355707387356,-0.23926700443841997,-0.31056167687633796,0.006063584348115848,-0.0030406409817664713,-0.0006482898001915554,-0.0006482898001915552
1.25,0.5,10,True,True,False,462,0.2683982683982684,0.7225500862796632,-1.4811961850628843,-0.2512337439805906,-0.3326114133414564,0.005915757224759455,-0.003003636480907506,-0.0006096866551440794,-0.0006096866551440793
1.25,0.5,10,True,False,True,399,0.41102756892230574,0.8850499602780391,-0.4735336479313778,-0.13575045092366578,-0.2914096969046708,0.006328180152540661,-0.004989844745375254,-0.0003378244865827473,-0.0003378244865827481
1.25,0.5,10,True,False,False,444,0.42117117117117114,0.891270012077529,-0.48763744740249687,-0.14213090424239894,-0.2953090405245137,0.006191208861707902,-0.005054458604934434,-0.00031810766740714337,-0.00031810766740714364
1.25,0.5,10,False,True,True,541,0.26062846580406657,0.7494306589134309,-1.4487569766029673,-0.27272775559004236,-0.31572529203860117,0.006548833321424053,-0.00308028997525792,-0.0005706663434055017,-0.0005706663434055018
1.25,0.5,10,False,True,False,616,0.26785714285714285,0.7319564947454982,-1.6299598788658576,-0.3171815073683171,-0.349523581675474,0.006139079879399505,-0.00306849498576768,-0.0006021802897407556,-0.0006021802897407556
1.25,0.5,10,False,False,True,489,0.43558282208588955,1.045911824610084,0.25710293745726304,0.054043461467321086,-0.17650112107905214,0.007414408869800906,-0.00547081438342209,0.00014176752442350904,0.00014176752442350863
1.25,0.5,10,False,False,False,552,0.447463768115942,1.0160413385853002,0.11773487065745607,0.009309184600778897,-0.172341462805224,0.006959887612631195,-0.005547380590731424,4.916876838192178e-05,4.91687683819215e-05
1.25,0.5,15,True,True,True,357,0.2605042016806723,0.6674054403917665,-1.5959044232655244,-0.2550332312720507,-0.30248861201275445,0.006211434641272835,-0.0032785453772643082,-0.0008063657085697583,-0.0008063657085697583
1.25,0.5,15,True,True,False,382,0.2591623036649215,0.6853649117339546,-1.5489355963578402,-0.25524594230586284,-0.31675909809488034,0.006329392346234167,-0.0032306425614658176,-0.0007530418916692248,-0.0007530418916692242
1.25,0.5,15,True,False,True,347,0.4034582132564842,0.8714602530415608,-0.4876670542839875,-0.13784518748373753,-0.2558005583989368,0.006676378442804586,-0.005181446908245319,-0.0003973098790032832,-0.0003973098790032827
1.25,0.5,15,True,False,False,371,0.39622641509433965,0.8394052888724082,-0.6653295529191932,-0.181380968179648,-0.30044705766981966,0.006714996428014181,-0.005249807767835186,-0.0005090362940080786,-0.0005090362940080779
1.25,0.5,15,False,True,True,470,0.25957446808510637,0.7161622341414738,-1.5724300882072009,-0.2804992410684062,-0.29371950494653626,0.0066245733190412074,-0.0032428516570605285,-0.0006815200675192273,-0.0006815200675192271
1.25,0.5,15,False,True,False,509,0.26129666011787817,0.7270386375061216,-1.5894077530269137,-0.28858386402966574,-0.30623160485910716,0.006627851979801475,-0.0032246241729841966,-0.0006502050603702591,-0.0006502050603702592
1.25,0.5,15,False,False,True,428,0.42757009345794394,1.0022613949344812,0.04394314489521746,-0.011935030984555173,-0.16638957655558784,0.0075357791060266886,-0.005616065475951923,7.269941109025299e-06,7.269941109025631e-06
1.25,0.5,15,False,False,False,464,0.4202586206896552,0.9677552278315942,-0.12771189146324355,-0.06251029995333046,-0.17840028772301553,0.0074689561729195456,-0.005594698875034738,-0.0001045852234160199,-0.00010458522341601868
1.25,0.5,20,True,True,True,321,0.2523364485981308,0.6390908958123653,-1.616082817194714,-0.25457195636217145,-0.2926466203249862,0.006290566404443627,-0.0033220097100601603,-0.0008964063914470553,-0.0008964063914470553
1.25,0.5,20,True,True,False,325,0.2523076923076923,0.6511817387532548,-1.5627586897813575,-0.2524029864655376,-0.30686682042978525,0.006477814282984081,-0.003356864865088127,-0.0008754996646514468,-0.000875499664651447
1.25,0.5,20,True,False,True,314,0.4140127388535032,0.8775029009881326,-0.42984528583876386,-0.12317650294788818,-0.23744404350971787,0.006697276914741684,-0.005392314632707294,-0.0003870697245277809,-0.00038706972452778095
1.25,0.5,20,True,False,False,318,0.4088050314465409,0.8793469549718452,-0.4271578245720671,-0.12381543840370579,-0.25277400248634785,0.0068380841531372975,-0.005377243213936801,-0.0003835559255102827,-0.0003835559255102824
1.25,0.5,20,False,True,True,422,0.25118483412322273,0.6964905943045724,-1.5603055624632571,-0.27572288267147715,-0.29607237402094205,0.006803153753319551,-0.0032765274671095433,-0.0007446644117410974,-0.0007446644117410977
1.25,0.5,20,False,True,False,432,0.25,0.6977005632265285,-1.5965933682745568,-0.28277878291461256,-0.31733763134336807,0.006917311188868263,-0.003304813723564082,-0.0007492824954559961,-0.0007492824954559959
1.25,0.5,20,False,False,True,387,0.4289405684754522,0.9843629997493846,-0.03606674593662306,-0.0341633375172663,-0.1813459133082544,0.0076626921883226435,-0.005847118742313867,-5.221276173076437e-05,-5.221276173076467e-05
1.25,0.5,20,False,False,False,396,0.42424242424242425,0.9805393365078099,-0.05561176626495251,-0.03983952997734974,-0.18790395026163756,0.007725846510758681,-0.005805712015799488,-6.505082271420358e-05,-6.505082271420371e-05
1.25,0.5,30,True,True,True,268,0.2574626865671642,0.6678909911939405,-1.273053351045517,-0.1998997693216339,-0.24098356170027596,0.006342904697425294,-0.00329290055215238,-0.0008120402453581279,-0.0008120402453581281
1.25,0.5,30,True,True,False,269,0.25650557620817843,0.6621704342249837,-1.3055173381589658,-0.20442921041805617,-0.2452804236641575,0.006342904697425294,-0.003304741509899872,-0.0008300664604372829,-0.0008300664604372829
1.25,0.5,30,True,False,True,265,0.42641509433962266,0.9409769134216183,-0.16139418145093795,-0.05671014675476804,-0.19097750695589488,0.006936743356506186,-0.005480390617849631,-0.0001855372627469619,-0.00018553726274696172
1.25,0.5,30,True,False,False,266,0.424812030075188,0.9346253204273051,-0.18371303572942263,-0.06205019749254226,-0.19555745780132505,0.006936743356506186,-0.0054815716732993115,-0.00020612205537442007,-0.00020612205537441945
1.25,0.5,30,False,True,True,351,0.2535612535612536,0.7216072616075363,-1.2171352062235803,-0.21712404458015722,-0.2416884499938311,0.006914510352643059,-0.003254986949265303,-0.0006763964653056328,-0.0006763964653056325
1.25,0.5,30,False,True,False,352,0.2528409090909091,0.716848683854908,-1.2457557330518814,-0.22155597746795652,-0.24598132152016125,0.006914510352643059,-0.0032641356380576437,-0.0006905575324543408,-0.0006905575324543404
1.25,0.5,30,False,False,True,333,0.44144144144144143,1.0194613643588517,0.10523728637357531,0.008355798600953257,-0.16637099003791617,0.007730327266738978,-0.0059928236697063,6.514386079657048e-05,6.514386079656959e-05
1.25,0.5,30,False,False,False,334,0.44011976047904194,1.0143099502528166,0.08502608916235091,0.0026474035538395224,-0.17109024064191958,0.007730327266738978,-0.005991049704101725,4.799944174732668e-05,4.7999441747327044e-05
1.25,0.8,5,True,True,True,490,0.27755102040816326,0.806748117780633,-1.0010588324053569,-0.21186058566479538,-0.31219231228105565,0.006974673151627537,-0.0033214027885857442,-0.0004637164051796092,-0.0004637164051796089
1.25,0.8,5,True,True,False,578,0.28027681660899656,0.783061224767239,-1.2663646926230363,-0.2737526006979307,-0.36345113813728375,0.006849086937880168,-0.003406109797169129,-0.0005318159025705367,-0.0005318159025705367
1.25,0.8,5,True,False,True,448,0.43080357142857145,0.9320491136564508,-0.298782532662326,-0.1123409002163267,-0.30447074694399484,0.007304204083056975,-0.00593131828790785,-0.00022940798077344943,-0.00022940798077344992
1.25,0.8,5,True,False,False,510,0.42549019607843136,0.8656944186858511,-0.7011866467698914,-0.2279892823828037,-0.3834226344591924,0.007146524873409465,-0.0061139573603063956,-0.0004717521745880783,-0.00047175217458807813
1.25,0.8,5,False,True,True,621,0.249597423510467,0.7395650737224918,-1.5802862885594235,-0.3415937099761521,-0.3796151326052176,0.007397050290690874,-0.0033268097040967297,-0.0006501618793107736,-0.0006501618793107739
1.25,0.8,5,False,True,False,728,0.2541208791208791,0.7182937404189309,-1.8987067252397836,-0.4162650975176724,-0.4388357971281639,0.007195445262997046,-0.003412930863834718,-0.000717120996439283,-0.0007171209964392834
1.25,0.8,5,False,False,True,491,0.4378818737270876,1.023055504781913,0.13597330273111669,0.01910493777431088,-0.16191049645713426,0.008403790093479208,-0.0063989008007502915,8.292922421781995e-05,8.292922421781947e-05
1.25,0.8,5,False,False,False,570,0.4298245614035088,0.9327729286068093,-0.3683592426837228,-0.1540418796439439,-0.26491628288777574,0.008107232429519667,-0.00655208336122974,-0.0002511493809953452,-0.0002511493809953455
1.25,0.8,10,True,True,True,402,0.2462686567164179,0.7288725754746787,-1.2765992741988592,-0.2490022526039516,-0.326398186392575,0.00751229450786239,-0.003367546193279166,-0.0006881824385204244,-0.0006881824385204251
1.25,0.8,10,True,True,False,449,0.24721603563474387,0.7117001921194995,-1.4615393914551467,-0.29072530286018705,-0.3681208601054569,0.007400080762668509,-0.003414645751614949,-0.0007410719362798401,-0.00074107193627984
1.25,0.8,10,True,False,True,377,0.41644562334217505,0.907345804311247,-0.3734160555524866,-0.12995955685360294,-0.29670822676132025,0.0077360316705866305,-0.006084464692669053,-0.00032897946977477607,-0.00032897946977477645
1.25,0.8,10,True,False,False,409,0.42053789731051344,0.8841781304840969,-0.5066429339377675,-0.17101956763745252,-0.3144629275984235,0.007596445954299274,-0.0062352056863238334,-0.00041847198904467733,-0.00041847198904467874
1.25,0.8,10,False,True,True,516,0.23837209302325582,0.7517590870578276,-1.334733072672693,-0.28940741103644385,-0.3455242521078589,0.008089859929390644,-0.003368021667474248,-0.0006367824496169189,-0.0006367824496169188
1.25,0.8,10,False,True,False,583,0.23842195540308747,0.69680254996809,-1.7359570472045267,-0.3833039184180529,-0.41466793691136966,0.007749036473406328,-0.0034815272909995477,-0.0008039143180108393,-0.0008039143180108396
1.25,0.8,10,False,False,True,426,0.43896713615023475,1.0491216786940467,0.24410897355425137,0.05839795023829564,-0.15668759324055906,0.008826831390980677,-0.006582982115033036,0.0001814195883110116,0.0001814195883110114
1.25,0.8,10,False,False,False,470,0.43829787234042555,0.9685965955561177,-0.13182837052504548,-0.07595206936188481,-0.19675893961682075,0.008484558270479552,-0.006835174271324659,-0.0001205680934274935,-0.00012056809342749376
1.25,0.8,15,True,True,True,348,0.26436781609195403,0.7091805797231574,-1.3097587959145478,-0.25331234323018914,-0.30191333740775816,0.00749824572492419,-0.003799712138827254,-0.0008128956920883668,-0.0008128956920883663
1.25,0.8,15,True,True,False,371,0.261455525606469,0.7195814772837953,-1.2934136968174244,-0.25943792952410605,-0.32156765007630195,0.00767989611022419,-0.0037783008931159315,-0.0007824919731051722,-0.0007824919731051717
1.25,0.8,15,True,False,True,334,0.4251497005988024,0.9100716749065296,-0.33114421830734675,-0.11735475211850155,-0.2492813223562254,0.00787386229998736,-0.0063988117492288915,-0.00033078865046030594,-0.00033078865046030524
1.25,0.8,15,True,False,False,351,0.41595441595441596,0.8752642588869239,-0.49508723972910035,-0.16537497995070805,-0.29602621413945907,0.007951327343063978,-0.006469927783831866,-0.00047134303019427773,-0.00047134303019427844
1.25,0.8,15,False,True,True,450,0.24888888888888888,0.7060497400619876,-1.5568839583854652,-0.31394983922174813,-0.33409096968250596,0.0078263474513563,-0.00367303569974186,-0.0008109670043574295,-0.000810967004357429
1.25,0.8,15,False,True,False,487,0.24845995893223818,0.7031575492308066,-1.6705333368640374,-0.34110503644027834,-0.36185494021225767,0.007912353803689624,-0.0037201233461014397,-0.0008299185511841529,-0.0008299185511841528
1.25,0.8,15,False,False,True,390,0.43846153846153846,1.0196144371811402,0.10751075196510601,0.009609264464481626,-0.1638836397872947,0.008880421168556094,-0.006800636824000568,7.490398812042959e-05,7.490398812042996e-05
1.25,0.8,15,False,False,False,417,0.42685851318944845,0.9630329232452387,-0.15239056947345767,-0.07822973253063392,-0.19761936064010438,0.008871409419717096,-0.006860781516889155,-0.00014536188447689474,-0.0001453618844768946
1.25,0.8,20,True,True,True,309,0.26537216828478966,0.692069295926352,-1.293665428419832,-0.24682032346935034,-0.2754054851110168,0.0075330010875109465,-0.00393193602870419,-0.0008894608069254146,-0.0008894608069254157
1.25,0.8,20,True,True,False,312,0.26282051282051283,0.7022432686981402,-1.2483178987252557,-0.2450669715982824,-0.29470778833509786,0.007824306442806057,-0.0039723205117367455,-0.0008719249659915207,-0.0008719249659915216
1.25,0.8,20,True,False,True,298,0.436241610738255,0.9141936514235363,-0.29020964726587617,-0.1043893823371358,-0.2310532852420222,0.007925034057192136,-0.0067080610551396155,-0.00032449607324992595,-0.00032449607324992616
1.25,0.8,20,True,False,False,300,0.43,0.9175729985273464,-0.27926783182778736,-0.10267135663641125,-0.25184297952646345,0.008139478823571597,-0.0066919020024106945,-0.0003144082472383086,-0.00031440824723830965
